V_B2_A,V_B2_B,V_B2_C,V_B3_A,V_B3_B,V_B3_C,V_B4_A,V_B4_B,V_B4_C,V_B5_A,V_B5_B,V_B5_C,I_B2_A,I_B2_B,I_B2_C,I_B3_A,I_B3_B,I_B3_C,I_B4_A,I_B4_B,I_B4_C,I_B5_A,I_B5_B,I_B5_C,class_label,class_name
3425.36621690539,3425.36621690866,3425.36621696661,1197.22599030269,1197.22599033499,1197.2259903997,3419.48036648024,3419.48036651036,3419.48036651868,8078.29553783512,8078.29553785736,8078.29553783609,25.5489709244683,25.5489709242185,25.5489709244705,6923.6134078397,6923.61340784175,6923.61340765479,42.5392968926645,42.5392968931215,42.5392968935527,66.3449395349208,66.3449395351009,66.3449395350832,6,3PH-B3
3425.36621690152,3425.36621690645,3425.36621696508,1197.22599030164,1197.22599033171,1197.22599040365,3419.48036647728,3419.48036650984,3419.48036651815,8078.29553782949,8078.29553785293,8078.29553783164,25.5489709244484,25.5489709241963,25.548970924451,6923.61340783342,6923.6134078355,6923.61340765116,42.5392968926298,42.5392968930804,42.5392968935311,66.3449395348796,66.3449395350614,66.3449395350531,6,3PH-B3
3425.36621690245,3425.36621690532,3425.36621696452,1197.22599030387,1197.2259903355,1197.22599039678,3419.48036647707,3419.48036650773,3419.48036651488,8078.29553782649,8078.2955378486,8078.29553782718,25.5489709244502,25.5489709241905,25.5489709244435,6923.61340783203,6923.61340783444,6923.61340764731,42.5392968926321,42.5392968930801,42.5392968935142,66.3449395348521,66.3449395350187,66.3449395350116,6,3PH-B3
3421.84574092785,3421.84574097097,3421.8457409283,1196.04506457272,1196.04506465384,1196.0450646385,3415.37938753323,3415.3793875759,3415.37938753342,8068.7867699818,8068.78676995205,8068.78676992908,28.0749993901104,28.0749993901958,28.0749993904168,6917.9256151281,6917.92561506671,6917.92561495529,46.7371232183148,46.7371232184954,46.7371232187545,72.8935683644124,72.8935683649093,72.8935683643563,6,3PH-B3
3421.84574092295,3421.84574096918,3421.84574092606,1196.04506456853,1196.04506465212,1196.04506464023,3415.37938752979,3415.37938757282,3415.37938753066,8068.78676997693,8068.78676994747,8068.78676992431,28.0749993900893,28.0749993901662,28.0749993904017,6917.92561512165,6917.92561505982,6917.92561495185,46.7371232182595,46.7371232184495,46.7371232187207,72.8935683643689,72.8935683648588,72.8935683643246,6,3PH-B3
3421.84574092282,3421.84574096703,3421.8457409245,1196.04506456907,1196.045064652,1196.04506464047,3415.37938752938,3415.37938757222,3415.37938752971,8068.7867699731,8068.78676994286,8068.78676991989,28.0749993900884,28.0749993901483,28.0749993903812,6917.92561512063,6917.92561505911,6917.92561494801,46.7371232182585,46.7371232184251,46.7371232187322,72.8935683643331,72.8935683648293,72.8935683642926,6,3PH-B3
3414.81640191913,3414.81640178378,3414.81640192985,1193.68694814067,1193.68694798928,1193.68694813432,3407.19364327561,3407.19364316871,3407.19364326311,8049.6987563377,8049.69875629131,8049.69875634798,33.1114138071301,33.111413805806,33.1114138065626,6906.56492498274,6906.5649251501,6906.56492485805,55.102427570709,55.1024275698322,55.1024275711441,85.9432174771864,85.9432174768363,85.9432174768095,6,3PH-B3
3414.81640191599,3414.81640178128,3414.81640192705,1193.68694813818,1193.68694799004,1193.68694813766,3407.19364327229,3407.19364316639,3407.19364326147,8049.69875633286,8049.69875628692,8049.69875634347,33.1114138071096,33.1114138057716,33.1114138065232,6906.56492497596,6906.56492514287,6906.56492485428,55.1024275706241,55.1024275697507,55.102427571095,85.943217477142,85.9432174767863,85.943217476758,6,3PH-B3
3414.81640191496,3414.81640178034,3414.81640192493,1193.68694814334,1193.6869479883,1193.68694813678,3407.19364327278,3407.19364316445,3407.19364325924,8049.6987563278,8049.69875628221,8049.69875633901,33.1114138070982,33.1114138057674,33.1114138065105,6906.56492497528,6906.56492514258,6906.56492485061,55.1024275706309,55.1024275697461,55.1024275710926,85.9432174770831,85.9432174767485,85.9432174767139,6,3PH-B3
6525.08756507778,6525.08756505944,6525.087565143,4886.92839645357,4886.92839640966,4886.92839643497,6517.23476383178,6517.2347637974,6517.23476381884,8991.84386626319,8991.84386627866,8991.84386631486,34.0682362168767,34.0682362161363,34.068236216596,5675.59214681133,5675.59214684416,5675.59214682292,56.7532727342812,56.7532727341652,56.7532727338417,51.6932475767011,51.6932475764446,51.6932475768488,6,3PH-B3
6525.08756507389,6525.08756505518,6525.08756513967,4886.92839645241,4886.92839640674,4886.92839643347,6517.23476382843,6517.23476379422,6517.23476381514,8991.84386625869,8991.84386627375,8991.84386630901,34.0682362168584,34.068236216117,34.0682362165794,5675.59214680825,5675.59214684094,5675.59214681997,56.7532727342395,56.7532727341304,56.753272733824,51.6932475766716,51.6932475764112,51.6932475768257,6,3PH-B3
6525.08756507077,6525.08756505245,6525.08756513613,4886.92839644976,4886.92839640372,4886.92839643065,6517.23476382533,6517.23476378978,6517.23476381092,8991.84386625264,8991.84386626956,8991.84386630453,34.0682362168405,34.068236216102,34.0682362165599,5675.59214680503,5675.59214683785,5675.59214681682,56.7532727342251,56.7532727341151,56.7532727337811,51.6932475766398,51.6932475763899,51.6932475767936,6,3PH-B3
6505.42730501394,6505.42730499154,6505.42730499712,4871.53345131999,4871.53345124796,4871.53345131579,6495.92284253135,6495.92284244626,6495.92284253099,8971.21061567399,8971.21061564044,8971.21061568691,41.2439914310185,41.2439914314053,41.2439914312631,5664.68992064016,5664.68992071114,5664.68992062405,68.6893953166376,68.6893953157798,68.6893953154711,62.6264238791915,62.6264238792054,62.6264238791366,6,3PH-B3
6505.42730500984,6505.42730498763,6505.42730499394,4871.53345131691,4871.53345124588,4871.53345131332,6495.92284252786,6495.92284244318,6495.92284252768,8971.21061566932,8971.21061563568,8971.21061568212,41.2439914309907,41.2439914313794,41.2439914312414,5664.68992063695,5664.68992070796,5664.68992062086,68.6893953165917,68.6893953157353,68.6893953154373,62.6264238791574,62.6264238791732,62.6264238791067,6,3PH-B3
6505.42730500525,6505.42730498471,6505.42730499115,4871.53345131432,4871.53345124307,4871.53345131024,6495.92284252414,6495.9228424391,6495.92284252317,8971.2106156636,8971.21061563041,8971.21061567812,41.2439914309767,41.2439914313559,41.2439914312226,5664.68992063407,5664.68992070496,5664.68992061784,68.6893953165609,68.6893953157015,68.6893953153987,62.6264238791243,62.6264238791429,62.6264238790711,6,3PH-B3
6485.86104833166,6485.86104832294,6485.86104838274,4856.21347153577,4856.21347154942,4856.21347159197,6474.71632511751,6474.71632513861,6474.71632515923,8950.56706139139,8950.56706140991,8950.56706140643,48.376455202162,48.3764552018315,48.3764552020413,5653.83160899165,5653.83160900754,5653.83160895287,80.5472909716392,80.5472909718922,80.5472909722732,73.508678620479,73.5086786204905,73.5086786206226,6,3PH-B3
6485.86104832818,6485.86104831828,6485.86104837932,4856.21347153003,4856.21347154554,4856.21347158926,6474.71632511362,6474.7163251358,6474.71632515595,8950.56706138692,8950.56706140395,8950.56706140208,48.3764552021284,48.3764552018022,48.376455202018,5653.83160898837,5653.83160900414,5653.83160894985,80.5472909715855,80.5472909718599,80.5472909722115,73.5086786204385,73.5086786204446,73.5086786205819,6,3PH-B3
6485.86104832476,6485.86104831539,6485.86104837573,4856.21347152841,4856.21347154362,4856.21347158701,6474.71632510969,6474.71632513166,6474.71632515208,8950.56706138087,8950.56706139917,8950.56706139768,48.3764552021113,48.3764552017761,48.3764552019888,5653.83160898542,5653.83160900122,5653.83160894665,80.5472909715402,80.5472909718149,80.5472909721819,73.5086786203917,73.5086786204125,73.5086786205441,6,3PH-B3
6472.86891522364,6472.86891525939,6472.86891526613,4846.04164302842,4846.04164307299,4846.04164308839,6460.63697604795,6460.63697608354,6460.63697608947,8936.79954416831,8936.79954415982,8936.79954414364,53.1075345314784,53.1075345312441,53.107534531817,5646.61710368561,5646.6171036477,5646.6171036351,88.4093836021775,88.4093836018269,88.4093836027062,80.7352117615653,80.7352117619633,80.7352117615952,6,3PH-B3
6472.86891521964,6472.8689152567,6472.86891526294,4846.04164302549,4846.04164306997,4846.04164308517,6460.63697604445,6460.63697607957,6460.63697608644,8936.79954416392,8936.79954415473,8936.79954413822,53.1075345314487,53.1075345312165,53.1075345317883,5646.61710368231,5646.61710364434,5646.61710363216,88.4093836021274,88.4093836017667,88.4093836026639,80.7352117615191,80.7352117619226,80.735211761558,6,3PH-B3
6472.86891521654,6472.86891525371,6472.86891525936,4846.04164302276,4846.04164306839,4846.04164308189,6460.63697603976,6460.63697607668,6460.63697608305,8936.7995441596,8936.79954415022,8936.79954413365,53.1075345314265,53.1075345311895,53.1075345317623,5646.61710367942,5646.61710364155,5646.61710362908,88.4093836020853,88.4093836017194,88.4093836026132,80.7352117614829,80.7352117618809,80.7352117615128,6,3PH-B3
6447.00903670511,6447.00903663002,6447.00903667282,4825.79714205536,4825.79714198182,4825.79714201482,6432.61764939964,6432.61764935852,6432.61764936004,8909.25369708597,8909.25369704142,8909.25369706596,62.5127558571056,62.5127558569664,62.512755857087,5632.24650003554,5632.24650015282,5632.24650006584,104.030731806076,104.030731807013,104.030731807288,95.1203208000436,95.1203207999679,95.1203207995924,6,3PH-B3
6447.00903670126,6447.00903662705,6447.00903666916,4825.79714205255,4825.79714198004,4825.79714201246,6432.6176493962,6432.61764935477,6432.61764935653,8909.25369708097,8909.25369703659,8909.25369706073,62.5127558570646,62.512755856923,62.5127558570468,5632.2465000321,5632.2465001495,5632.24650006286,104.030731806005,104.030731806947,104.030731807232,95.1203207999896,95.1203207999179,95.1203207995441,6,3PH-B3
6447.00903669771,6447.00903662366,6447.00903666573,4825.79714204948,4825.79714197621,4825.79714200961,6432.61764939349,6432.61764935129,6432.61764935226,8909.25369707585,8909.25369703162,8909.25369705547,62.5127558570409,62.5127558568992,62.5127558570276,5632.24650002924,5632.2465001467,5632.24650005982,104.030731805966,104.03073180689,104.030731807169,95.1203207999359,95.1203207998617,95.1203207994869,6,3PH-B3
8501.64509977,8501.64509977707,8501.6450998304,7313.12634101764,7313.12634101366,7313.12634101944,8491.41356204192,8491.41356204111,8491.41356204419,9773.78385527687,9773.7838552887,9773.78385531529,44.3880715164094,44.3880715158965,44.3880715163206,4271.1121216617,4271.112121669,4271.11212166998,73.9447829101481,73.9447829101664,73.9447829100223,56.1885455425859,56.188545542413,56.1885455427206,6,3PH-B3
8501.64509976555,8501.64509977161,8501.64509982563,7313.12634101356,7313.12634101022,7313.12634101531,8491.41356203747,8491.41356203682,8491.41356203884,9773.78385527157,9773.78385528354,9773.78385531016,44.3880715163871,44.388071515875,44.3880715162945,4271.11212165928,4271.11212166663,4271.11212166781,73.9447829101053,73.9447829101263,73.9447829099761,56.1885455425583,56.1885455423782,56.1885455426911,6,3PH-B3
8501.64509975914,8501.6450997672,8501.64509982091,7313.12634101074,7313.12634100503,7313.12634101225,8491.41356203305,8491.41356203178,8491.413562035,9773.7838552668,9773.78385527793,9773.78385530416,44.3880715163621,44.3880715158496,44.388071516271,4271.11212165695,4271.11212166437,4271.1121216653,73.9447829100646,73.9447829100765,73.9447829099343,56.1885455425249,56.1885455423489,56.1885455426588,6,3PH-B3
8470.52769843533,8470.52769843385,8470.52769840983,7285.01540910542,7285.0154090657,7285.01540908419,8458.15222175676,8458.15222170449,8458.15222173867,9746.88091869993,9746.8809186714,9746.88091869561,53.702601755568,53.7026017560484,53.7026017558288,4265.13390691489,4265.13390696569,4265.13390692277,89.4384640473786,89.4384640470349,89.4384640466119,68.0412401474384,68.0412401475202,68.041240147313,6,3PH-B3
8470.52769843055,8470.52769842892,8470.52769840529,7285.01540910071,7285.01540906218,7285.01540907999,8458.1522217523,8458.15222170004,8458.15222173359,9746.88091869529,9746.88091866581,9746.88091869056,53.702601755541,53.7026017560188,53.7026017557942,4265.13390691267,4265.13390696328,4265.13390692051,89.4384640473232,89.438464046984,89.4384640465706,68.0412401473984,68.0412401474805,68.0412401472751,6,3PH-B3
8470.52769842623,8470.52769842472,8470.52769839935,7285.01540909643,7285.01540905921,7285.01540907588,8458.15222174712,8458.15222169553,8458.15222172954,9746.88091869061,9746.88091866018,9746.88091868503,53.7026017555148,53.7026017559887,53.702601755768,4265.13390691023,4265.13390696101,4265.13390691812,89.4384640472619,89.4384640469347,89.4384640465104,68.0412401473632,68.0412401474409,68.0412401472413,6,3PH-B3
8439.56586672646,8439.56586671328,8439.56586674716,7257.04921650646,7257.04921651446,7257.04921653114,8425.0640794565,8425.06407946914,8425.0640794731,9720.00499434999,9720.0049943598,9720.00499435905,62.9486627964471,62.9486627962714,62.948662796306,4259.16222267421,4259.16222269421,4259.16222266261,104.810165231397,104.810165231751,104.810165231817,79.8278721804107,79.8278721804097,79.8278721804974,6,3PH-B3
8439.56586672193,8439.56586670885,8439.56586674272,7257.04921650195,7257.04921650979,7257.04921652644,8425.06407945161,8425.06407946444,8425.0640794687,9720.00499434455,9720.004994355,9720.00499435408,62.9486627964091,62.9486627962341,62.9486627962707,4259.16222267194,4259.16222269177,4259.16222266037,104.81016523134,104.810165231688,104.810165231751,79.8278721803649,79.8278721803622,79.8278721804544,6,3PH-B3
8439.56586671712,8439.56586670407,8439.56586673797,7257.04921649963,7257.04921650534,7257.04921652226,8425.06407944796,8425.06407946076,8425.06407946325,9720.00499433895,9720.00499434977,9720.00499434775,62.9486627963702,62.9486627962013,62.9486627962214,4259.16222266961,4259.16222268967,4259.16222265804,104.810165231287,104.810165231649,104.810165231697,79.8278721803207,79.8278721803195,79.8278721804156,6,3PH-B3
8419.01102684499,8419.01102685048,8419.01102686203,7238.4854161306,7238.4854161393,7238.48541615665,8403.10142255316,8403.10142255848,8403.10142257027,9702.10344822032,9702.10344821081,9702.1034482009,69.0749225241718,69.0749225239503,69.0749225242691,4255.18496646909,4255.18496645851,4255.18496644346,114.990676595426,114.990676595094,114.99067659559,87.6489813332246,87.6489813334991,87.6489813331806,6,3PH-B3
8419.01102683977,8419.01102684606,8419.01102685818,7238.48541612654,7238.48541613576,7238.48541615173,8403.10142254818,8403.10142255398,8403.10142256581,9702.10344821507,9702.10344820629,9702.10344819591,69.0749225241292,69.0749225239117,69.0749225242313,4255.18496646675,4255.18496645627,4255.18496644121,114.990676595357,114.990676595032,114.990676595527,87.6489813331742,87.6489813334547,87.6489813331295,6,3PH-B3
8419.01102683549,8419.01102684089,8419.01102685289,7238.48541612217,7238.48541613204,7238.48541614701,8403.10142254344,8403.10142254917,8403.10142256199,9702.10344821033,9702.10344820011,9702.10344819075,69.0749225240921,69.0749225238692,69.0749225241923,4255.18496646446,4255.18496645388,4255.18496643886,114.99067659531,114.990676594984,114.990676595462,87.6489813331324,87.6489813334107,87.6489813330862,6,3PH-B3
8378.10850271001,8378.10850268829,8378.10850269311,7201.55034896026,7201.55034894496,7201.55034894068,8359.40641056173,8359.40641056644,8359.406410542,9666.34005282702,9666.34005280266,9666.34005280488,81.2374619599487,81.2374619601351,81.2374619602845,4247.24036003995,4247.24036010742,4247.24036006666,135.19149026981,135.191490271043,135.191490271343,103.203410526673,103.203410526782,103.203410526411,6,3PH-B3
8378.10850270597,8378.10850268349,8378.10850268948,7201.55034895668,7201.55034894155,7201.55034893718,8359.40641055657,8359.40641056151,8359.40641053784,9666.34005282139,9666.34005279698,9666.34005279916,81.2374619599037,81.2374619600954,81.2374619602337,4247.24036003757,4247.24036010509,4247.24036006441,135.191490269727,135.191490270969,135.191490271259,103.203410526615,103.203410526731,103.203410526354,6,3PH-B3
8378.10850270049,8378.10850267856,8378.10850268437,7201.55034895202,7201.5503489374,7201.55034893308,8359.40641055205,8359.40641055631,8359.40641053284,9666.34005281706,9666.34005279256,9666.34005279391,81.2374619598652,81.2374619600577,81.2374619601898,4247.24036003533,4247.24036010287,4247.24036006199,135.19149026964,135.191490270895,135.191490271203,103.20341052657,103.203410526688,103.203410526293,6,3PH-B3
